SC,E_E_dmd_excl,theta_ex_d_t,E_p_0,E_p_1,E_p_2,E_p_3,E_E_PV_h,E_E_PV_sell,E_E_PV_chg,E_E_PSS_h,E_E_PSS_max_sup,E_E_srpl,E_E_dmd_incl,E_E_aux_PSS,E_dash_dash_E_PV_chg,E_dash_dash_E_srpl,E_dash_dash_E_SB_sup,E_E_PV_max_sup,E_E_SB_max_sup,E_dash_dash_E_PV_max_sup,E_dash_dash_E_SB_max_sup,E_E_SB_max_chg,E_E_aux_PCS
1.0,0.4476487454406542,7.7,2.1867338380938115,0.0,0.0,0.0,0.4756487454406542,0.0,1.5168547819365676,0.0,4.6361926901416375,1.5168547819365676,0.4756487454406542,0.028,1.4424547819365672,1.633286955832377,0.0,1.9925035273772218,2.6436891627644155,2.121131822950997,2.933014525912221,2.8651953179540093,0.025
1.0,0.6762313870623731,7.6,2.269968121250986,0.0,0.0,0.0,0.7042313870623731,0.0,1.366990963610747,0.0,6.025572551181705,1.366990963610747,0.7042313870623731,0.028,1.3125,1.5,0.0,2.07122235067312,3.9543502005085855,2.2018690776134564,4.2772822569318825,1.4656544448546704,0.025
1.0,0.2556337952687826,7.0,1.811776045151246,0.0,0.0,0.0,0.28363379526878263,0.0,1.354253399433008,0.0,6.745219334201939,1.354253399433008,0.28363379526878263,0.028,1.3125,1.5,0.0,1.6378871947017906,5.107332139500148,1.7574227637967084,5.4598278353847665,1.3542533994330082,0.025
1.0,0.19552730303552568,7.4,1.4675933035245778,0.0,0.0,0.0,0.22352730303552568,0.0,1.0888490637728436,0.0,6.531353267707807,1.0888490637728436,0.22352730303552568,0.028,1.3125,1.5,0.0,1.3123763668083692,5.218976900899438,1.4235655044188404,5.574335282973783,1.0888490637728436,0.025
1.0,0.33296154990229965,6.6,0.7045691637548852,0.0,0.0,0.0,0.36096154990229967,0.0,0.229784736718883,0.0,5.809723187520621,0.229784736718883,0.36096154990229967,0.028,1.3125,1.5,0.0,0.5907462866211827,5.218976900899438,0.6834320888422386,5.574335282973783,0.229784736718883,0.025
1.0,0.4760840073193588,5.9,0.021824731220309646,0.0,0.0,0.0,0.012701993570220213,0.0,0.0,0.49138201374913854,5.231678894469659,0.0,0.5040840073193588,0.028,0.0,0.0,1.5,0.012701993570220213,5.218976900899438,0.021169989283700355,5.574335282973783,0.6,0.025
1.0,1.2799719738633883,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3079719738633884,3.844313006422188,0.0,1.3079719738633884,0.028,0.0,0.0,1.563048178321424,0.0,3.844313006422188,0.0,4.164423596330449,0.6,0.025
1.0,1.3989857275552282,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4269857275552282,2.348622371249346,0.0,1.4269857275552282,0.028,0.0,0.0,1.685113566723311,0.0,2.348622371249346,0.0,2.630381919230099,0.6,0.025
1.0,1.4313148842232961,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6821097632990459,0.6821097632990459,0.0,1.4593148842232961,0.028,0.0,0.0,1.5,0.0,0.6821097632990459,0.0,0.9211382187682522,0.6,0.025
1.0,1.408591714018295,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.412591714018295,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.7851623267131953,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7891623267131953,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.6172942309318432,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6212942309318432,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7154140620118434,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194140620118434,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.33885303468771516,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285303468771516,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13879818714506176,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14279818714506176,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14659818714506173,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15059818714506173,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14659818714506173,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15059818714506173,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13879818714506176,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14279818714506176,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,3.682628762849783,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.686628762849783,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.49313672328787,1.6,0.022137720463374727,0.0,0.0,0.0,0.01288415330968409,0.0,0.0,0.0,0.01288415330968409,0.0,1.52113672328787,0.028,0.0,0.0,0.0,0.01288415330968409,0.0,0.021473588849473483,0.0,0.6,0.025
1.0,1.2583425822989773,1.4,0.7347788287489215,0.0,0.0,0.0,0.6193170772892924,0.0,0.0,0.0,0.6193170772892924,0.0,1.2863425822989774,0.028,0.0,0.0,0.0,0.6193170772892924,0.0,0.7127354638864538,0.0,0.6,0.025
1.0,0.6397812869618407,3.2,1.4588356885493432,0.0,0.0,0.0,0.6677812869618407,0.0,0.6363125654837003,0.0,1.304093852445541,0.6363125654837003,0.6677812869618407,0.028,1.3125,1.5,0.0,1.304093852445541,0.0,1.4150706178928627,0.0,2.545250261934801,0.025
1.0,0.7941575340510969,4.5,1.8209783320021775,0.0,0.0,0.0,0.8221575340510969,0.0,0.8244327234399624,0.0,2.6809184064085247,0.8244327234399624,0.8221575340510969,0.028,1.3125,1.5,0.0,1.6465902574910594,1.0343281489174656,1.766348982042112,1.2823878450435544,2.701740129132706,0.025
1.0,0.24565392791409663,5.5,1.3855171292257833,0.0,0.0,0.0,0.27365392791409665,0.0,0.9610988970511878,0.0,3.5037711595504635,0.9610988970511878,0.27365392791409665,0.028,1.3125,1.5,0.0,1.2347528249652844,2.269018334585179,1.3439516153490096,2.548736753420697,2.2473675626246683,0.025
1.0,0.1518757152835899,6.1,1.8507497918759739,0.0,0.0,0.0,0.1798757152835899,0.0,1.494870900383112,0.0,5.15094873335747,1.494870900383112,0.1798757152835899,0.028,1.4204709003831117,1.6107393850083198,0.0,1.674746615666702,3.4762021176907685,1.7952272981196944,3.7868739668623266,1.9937897398055302,0.025
1.0,0.5102504728593474,6.1,1.935246372245043,0.0,0.0,0.0,0.5382504728593475,0.0,1.216408783691402,0.0,6.493511912991439,1.216408783691402,0.5382504728593475,0.028,1.3124999999999998,1.5,0.0,1.7546592565507493,4.73885265644069,1.8771889810776916,5.08190016045199,1.216408783691402,0.025
1.0,0.2556729465033505,6.3,1.715899130533808,0.0,0.0,0.0,0.2836729465033505,0.0,1.2635386561989983,0.0,6.7661885036017875,1.2635386561989983,0.2836729465033505,0.028,1.3125,1.5,0.0,1.5472116027023488,5.218976900899438,1.6644221566177937,5.574335282973783,1.2635386561989983,0.025
1.0,0.19556645427009356,6.2,0.5884460629945746,0.0,0.0,0.0,0.22356645427009356,0.0,0.25735640980702523,0.0,5.699899764976557,0.25735640980702523,0.22356645427009356,0.028,1.3125,1.5,0.0,0.48092286407711876,5.218976900899438,0.5707926811047372,5.574335282973783,0.25735640980702523,0.025
1.0,0.14659818714506173,5.8,0.2627311836371806,0.0,0.0,0.0,0.17287801692486357,0.0,0.0,0.0017201702201981584,5.391854917824301,0.0,0.17459818714506173,0.028,0.0,0.0,1.5,0.17287801692486357,5.218976900899438,0.2548492481280652,5.574335282973783,0.6,0.025
1.0,0.39040997618569934,4.8,0.022055354873094443,0.0,0.0,0.0,0.012836216536140964,0.0,0.0,0.4055737596495584,3.8571492229583293,0.0,0.41840997618569936,0.028,0.0,0.0,1.5,0.012836216536140964,3.844313006422188,0.021393694226901606,4.164423596330449,0.6,0.025
1.0,1.1506083173978188,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1786083173978188,2.411410658138779,0.0,1.1786083173978188,0.028,0.0,0.0,1.5,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,1.350532987532553,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357972135770928,0.9357972135770928,0.0,1.378532987532553,0.028,0.0,0.0,1.5,0.0,0.9357972135770928,0.0,1.1813304754636849,0.6,0.025
1.0,1.3623570958678086,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3663570958678086,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.3509412381173984,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3549412381173984,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.755327807977013,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.759327807977013,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.5643633152272327,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5683633152272327,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7154532132464114,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7194532132464114,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.24825463969135803,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25225463969135803,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13875463969135804,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14275463969135804,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14655463969135804,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15055463969135804,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14655463969135804,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15055463969135804,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13875463969135804,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14275463969135804,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14655463969135804,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15055463969135804,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14655463969135804,1.0,0.013452390114918831,0.0,0.0,0.0,0.007829291046882758,0.0,0.0,0.0,0.007829291046882758,0.0,0.17455463969135804,0.028,0.0,0.0,0.0,0.007829291046882758,0.0,0.013048818411471265,0.0,0.6,0.025
1.0,4.812482105100576,1.8,0.13441628231240774,0.0,0.0,0.0,0.0782302763058213,0.0,0.0,0.0,0.0782302763058213,0.0,4.840482105100576,0.028,0.0,0.0,0.0,0.0782302763058213,0.0,0.1303837938430355,0.0,0.6,0.025
1.0,2.5513759861718492,3.8,0.265371075005026,0.0,0.0,0.0,0.1753746941860033,0.0,0.0,0.0,0.1753746941860033,0.0,2.5793759861718493,0.028,0.0,0.0,0.0,0.1753746941860033,0.0,0.25740994275487517,0.0,0.6,0.025
1.0,1.552113981648924,7.2,0.3850201451593383,0.0,0.0,0.0,0.28853280228444417,0.0,0.0,0.0,0.28853280228444417,0.0,1.580113981648924,0.028,0.0,0.0,0.0,0.28853280228444417,0.0,0.37346954080455813,0.0,0.6,0.025
1.0,1.4392141417041722,7.7,0.7075256206473896,0.0,0.0,0.0,0.5935423557272687,0.0,0.0,0.0,0.5935423557272687,0.0,1.4672141417041722,0.028,0.0,0.0,0.0,0.5935423557272687,0.0,0.6862998520279678,0.0,0.6,0.025
1.0,1.2831897964873322,7.7,0.481464880813838,0.0,0.0,0.0,0.3797454110296872,0.0,0.0,0.0,0.3797454110296872,0.0,1.3111897964873322,0.028,0.0,0.0,0.0,0.3797454110296872,0.0,0.46702093438942277,0.0,0.6,0.025
1.0,1.0643838929889373,9.4,0.6974047373078361,0.0,0.0,0.0,0.5839705303088859,0.0,0.0,0.0,0.5839705303088859,0.0,1.0923838929889373,0.028,0.0,0.0,0.0,0.5839705303088859,0.0,0.676482595188601,0.0,0.6,0.025
1.0,0.3277595116037594,9.2,1.1216073828591733,0.0,0.0,0.0,0.3557595116037594,0.0,0.6294006707353036,0.0,0.985160182339063,0.6294006707353036,0.3557595116037594,0.028,1.3125,1.5,0.0,0.985160182339063,0.0,1.0879591613733979,0.0,2.5176026829412144,0.025
1.0,0.14655463969135804,9.0,0.2782801572486162,0.0,0.0,0.0,0.17455463969135804,0.0,0.0130288190265207,0.0,1.2219116076353442,0.0130288190265207,0.17455463969135804,0.028,1.3125,1.5,0.0,0.18758345871787874,1.0343281489174656,0.2699317525311577,1.2823878450435544,0.042696610891770466,0.025
1.0,1.0761572240538335,9.0,0.1375793542843814,0.0,0.0,0.0,0.08007118419350996,0.0,0.0,1.0240860398603235,2.349089518778689,0.0,1.1041572240538335,0.028,0.0,0.0,1.5,0.08007118419350996,2.269018334585179,0.13345197365584993,2.548736753420697,0.6,0.025
1.0,1.4241051127989042,8.9,0.013128132780347905,0.0,0.0,0.0,0.00764057327816248,0.0,0.0,0.7902139481854307,0.7978545214635931,0.0,1.4521051127989042,0.028,0.0,0.0,1.5,0.00764057327816248,0.7902139481854307,0.012734288796937467,1.032014305831211,0.6,0.025
1.0,1.5525679108356756,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5565679108356756,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.2058995836900808,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2098995836900808,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.386409465402861,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.390409465402861,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.3924572603755658,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3964572603755658,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.591137960855116,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.595137960855116,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7589541050566708,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7629541050566708,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.523806161871139,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.527806161871139,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.24822245604938273,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522224560493827,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13872245604938271,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14272245604938272,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14652245604938274,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15052245604938275,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14652245604938274,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15052245604938275,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13872245604938271,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14272245604938272,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14652245604938274,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15052245604938275,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.27417149254034273,3.4,0.022088301109206558,0.0,0.0,0.0,0.012855391245558215,0.0,0.0,0.0,0.012855391245558215,0.0,0.30217149254034276,0.028,0.0,0.0,0.0,0.012855391245558215,0.0,0.02142565207593036,0.0,0.6,0.025
1.0,4.975763259860626,3.2,0.7234345551021077,0.0,0.0,0.0,0.6085882304878183,0.0,0.0,0.0,0.6085882304878183,0.0,5.003763259860626,0.028,0.0,0.0,0.0,0.6085882304878183,0.0,0.7017315184490445,0.0,0.6,0.025
1.0,1.6807824620894878,5.0,1.4990462498382786,0.0,0.0,0.0,1.3421229907845518,0.0,0.0,0.0,1.3421229907845518,0.0,1.7087824620894878,0.028,0.0,0.0,0.0,1.3421229907845518,0.0,1.45407486234313,0.0,0.6,0.025
1.0,0.290572572423205,6.6,2.0244867937645843,0.0,0.0,0.0,0.318572572423205,0.0,1.5204858127796501,0.0,1.8390583852028553,1.5204858127796501,0.318572572423205,0.028,1.44608581277965,1.6370110900304105,0.0,1.8390583852028553,0.0,1.9637521899516466,0.0,5.572909635272187,0.025
1.0,0.13872245604938271,8.7,2.3299269334728487,0.0,0.0,0.0,0.1667224560493827,0.0,1.9612059412825635,0.0,3.2860393018831493,1.9612059412825635,0.1667224560493827,0.028,1.886805941282564,2.0890317346487834,0.0,2.1279283973319463,1.158110904551203,2.260029125468663,1.4093445174884134,4.480783082651576,0.025
1.0,0.14652245604938274,10.5,2.426899391821134,0.0,0.0,0.0,0.17452245604938274,0.0,2.045117643765454,0.0,5.125609861961786,2.045117643765454,0.17452245604938274,0.028,1.970717643765454,2.1750950192466196,0.0,2.219640099814837,2.90596976214695,2.3540924100664995,3.2020202688686665,2.6232810416579073,0.025
1.0,0.14652245604938274,11.5,2.3247645968877766,0.0,0.0,0.0,0.17452245604938274,0.5406473003708747,1.4078763610863572,0.0,6.781663493705314,1.9485236614572319,0.17452245604938274,0.028,1.3124999999999998,2.0760242681612637,0.0,2.1230461175066146,4.658617376198699,2.255021658981143,4.999607565331999,1.4078763610863572,0.025
1.0,0.13872245604938271,12.0,2.044358638679857,0.0,0.0,0.0,0.1667224560493827,0.291211454939311,1.3999182715427805,0.0,7.076829083430912,1.6911297264820915,0.1667224560493827,0.028,1.3125,1.812030488699581,0.0,1.8578521825314742,5.218976900899438,1.983027879519461,5.574335282973783,1.3999182715427805,0.025
1.0,0.14652245604938274,12.2,1.506928651507325,0.0,0.0,0.0,0.17452245604938274,0.0,1.1750553161136696,0.0,6.568554673062491,1.1750553161136696,0.17452245604938274,0.028,1.3125,1.5,0.0,1.3495777721630524,5.218976900899438,1.4617207919621051,5.574335282973783,1.1750553161136696,0.025
1.0,0.14652245604938274,11.9,0.6462722273146927,0.0,0.0,0.0,0.17452245604938274,0.0,0.36108950293348774,0.0,5.7545888598823085,0.36108950293348774,0.17452245604938274,0.028,1.3125,1.5,0.0,0.5356119589828705,5.218976900899438,0.6268840604952518,5.574335282973783,0.36108950293348774,0.025
1.0,0.13872245604938271,11.2,0.043493027654478135,0.0,0.0,0.0,0.025312942094906272,0.0,0.0,0.14140951395447643,5.244289842994345,0.0,0.1667224560493827,0.028,0.0,0.0,1.5,0.025312942094906272,5.218976900899438,0.04218823682484379,5.574335282973783,0.6,0.025
1.0,0.14652245604938274,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17452245604938274,3.844313006422188,0.0,0.17452245604938274,0.028,0.0,0.0,1.5,0.0,3.844313006422188,0.0,4.164423596330449,0.6,0.025
1.0,0.26508963976788563,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29308963976788566,2.411410658138779,0.0,0.29308963976788566,0.028,0.0,0.0,1.5,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,0.6772122046937477,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7052122046937477,0.9357972135770928,0.0,0.7052122046937477,0.028,0.0,0.0,1.5,0.0,0.9357972135770928,0.0,1.1813304754636849,0.6,0.025
1.0,1.1921372904853507,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1961372904853507,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.360455626647568,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.364455626647568,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.5171193832202511,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211193832202511,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.6273255042031898,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6313255042031898,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.33873856709512257,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34273856709512257,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13868371955246916,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14268371955246917,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14648371955246914,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15048371955246914,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14648371955246914,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15048371955246914,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13868371955246916,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14268371955246917,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,3.728031161661953,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.732031161661953,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.494076864837906,4.2,0.013482321561186915,0.0,0.0,0.0,0.007846711148610783,0.0,0.0,0.0,0.007846711148610783,0.0,1.522076864837906,0.028,0.0,0.0,0.0,0.007846711148610783,0.0,0.013077851914351306,0.0,0.6,0.025
1.0,1.4502929624390415,4.7,0.25909748103062263,0.0,0.0,0.0,0.16944144268471134,0.0,0.0,0.0,0.16944144268471134,0.0,1.4782929624390415,0.028,0.0,0.0,0.0,0.16944144268471134,0.0,0.25132455659970393,0.0,0.6,0.025
1.0,0.8798594975089901,5.4,1.1564692982270632,0.0,0.0,0.0,0.9078594975089901,0.0,0.11027134128925475,0.0,1.0181308387982448,0.11027134128925475,0.9078594975089901,0.028,1.3125,1.5,0.0,1.0181308387982448,0.0,1.1217752192802513,0.0,0.441085365157019,0.025
1.0,0.7940430664585043,7.3,1.2270541885317086,0.0,0.0,0.0,0.8220430664585043,0.0,0.2628434323453588,0.0,2.1192146477213285,0.2628434323453588,0.8220430664585043,0.028,1.3125,1.5,0.0,1.0848864988038631,1.0343281489174656,1.1902425628757571,1.2823878450435544,0.8613615503802201,0.025
1.0,0.24553946032150403,9.5,1.742150226169411,0.0,0.0,0.0,0.27353946032150406,0.0,1.2984991160782164,0.0,3.8410569109848995,1.2984991160782164,0.27353946032150406,0.028,1.3125,1.5,0.0,1.5720385763997204,2.269018334585179,1.6898857193843286,2.548736753420697,3.036321030566707,0.025
1.0,0.1517612476909973,11.5,2.3620435565643194,0.0,0.0,0.0,0.1797612476909973,0.0,1.9785414459297075,0.0,5.634504811311473,1.9785414459297075,0.1797612476909973,0.028,1.9041414459297077,2.1068117394150847,0.0,2.158302693620705,3.4762021176907685,2.2911822498673895,3.7868739668623266,2.0175317102325185,0.025
1.0,0.5101360052667548,13.7,2.266130711702209,0.0,0.0,0.0,0.5381360052667549,0.13584251444585838,1.393614600879751,0.0,7.2124714575735185,1.5294571153256094,0.5381360052667549,0.028,1.3125,1.6462124259749842,0.0,2.067593120592364,5.144878336981154,2.1981467903511427,5.498336755878107,1.393614600879751,0.025
1.0,0.2555584789107579,15.1,1.9249226209288275,0.0,0.0,0.0,0.2835584789107579,0.07077562312166275,1.3905614667110178,0.0,6.963872469642877,1.4613370898326805,0.2835584789107579,0.028,1.3125,1.5763457331617234,0.0,1.7448955687434384,5.218976900899438,1.8671749423009625,5.574335282973783,1.3905614667110178,0.025
1.0,0.19545198667750097,15.1,1.3264195019219225,0.0,0.0,0.0,0.22345198667750096,0.0,0.955409257265157,0.0,6.397838144842096,0.955409257265157,0.22345198667750096,0.028,1.3125,1.5,0.0,1.178861243942658,5.218976900899438,1.2866269168642646,5.574335282973783,0.955409257265157,0.025
1.0,0.14648371955246914,14.5,0.4638686298196199,0.0,0.0,0.0,0.17448371955246914,0.0,0.18862003709943634,0.0,5.5820806575513435,0.18862003709943634,0.17448371955246914,0.028,1.3125,1.5,0.0,0.3631037566519055,5.218976900899438,0.44995257092503127,5.574335282973783,0.18862003709943634,0.025
1.0,0.20734458280686185,14.1,0.04287489407858256,0.0,0.0,0.0,0.02495318835373505,0.0,0.0,0.2103913944531268,5.2439300892531735,0.0,0.23534458280686185,0.028,0.0,0.0,1.5,0.02495318835373505,5.218976900899438,0.04158864725622508,5.574335282973783,0.6,0.025
1.0,0.4840502494735285,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120502494735285,3.844313006422188,0.0,0.5120502494735285,0.028,0.0,0.0,1.5,0.0,3.844313006422188,0.0,4.164423596330449,0.6,0.025
1.0,0.8893691256223286,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173691256223286,2.411410658138779,0.0,0.9173691256223286,0.028,0.0,0.0,1.5,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,0.920854427544741,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9357972135770928,0.9357972135770928,0.0,0.948854427544741,0.028,0.0,0.0,1.5,0.0,0.9357972135770928,0.0,1.1813304754636849,0.6,0.025
1.0,0.8089397060586184,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8129397060586184,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.1767066917372784,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1807066917372784,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.1002385194244928,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1042385194244928,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
